5,21245642442693	5,34883529238092
6,92030072587264	7,76859811343432
7,9527449506735	8,08113161017794
5,37490767322006	5,25063736617489
6,07067916352666	6,11596999791328
8,19131296261752	6,87614125114396
5,94813423631811	6,53249295102109
7,78328754028828	9,06078576319455
7,04590713769411	8,04311310139195
6,75880853103003	7,83964195795454
7,21086121593514	6,90339010268088
5,519854630377	5,61574754043371
6,49738069946289	6,56554941348786
7,47930922999378	6,96571079277118
6,47536995073731	7,35436264575542
8,04406221822676	7,12584517919028
6,12906645701181	6,52266782401231
6,32437618057518	5,90052420521303
5,25028536886115	5,35574481031337
8,82785680489958	7,25287006039088
5,88238807817387	6,42526856038716
5,85727848624896	5,80262516101143
7,00538024404067	6,35525348034236
6,98514944073274	7,22262586865898
5,21375759976935	5,28162391289044
8,72912906848305	8,0888035634573
7,68848923034077	7,18728120131412
6,8773020047403	6,79075972112117
7,30121960923117	7,51035947986184
6,74256599051504	7,08188382661029
5,67313787169534	5,69530306446075
6,20902616126307	6,6945117942838
6,64386572808728	6,88825470788187
7,31254035891247	6,86718307631869
5,184345695243	5,11229052326335
7,49866422253475	7,47894831945168
8,60138975603251	7,9412779783221
8,12864056776749	8,42524363955078
6,35905937173266	5,90320214076646
9,00138171087112	7,31631160348839
6,58436809357083	7,17247583043881
7,52157042183656	9,28260538969287
7,92983351135238	7,58172130820301
7,6279074490845	6,82797335511428
6,92071559195313	6,59898009543156
6,06500096968006	5,62752889370963
5,81170360207132	6,26271640062571
8,47511427552771	7,32032230329983
7,85242718282832	6,95995787758007
8,17784494059508	6,91967133180457
4,36152522166582	5,32996241926542
3,65743142836809	5,86679709221592
4,54406547920515	5,33990685848465
2,10352973206442	7,93917502382432
4,57094085625591	5,39662760491018
3,69349810453643	5,77433782122424
3,96208789898685	6,07366548322404
2,97172307324185	6,19252209763648
3,4519531220181	6,75417429307799
4,11259029636089	5,9659379323429
3,86305407882749	5,43194850167477
2,44164755590608	6,36699759346536
2,42190206998989	6,89936975600115
2,9938049150811	6,38372551291379
1,45302736724683	6,83463394616538
2,07273780936601	6,20476031039752
4,75969269185669	5,22097191991615
4,48920738235465	5,3585623900578
3,89951152909515	5,98756006066333
1,75452164965911	6,81661131349658
4,57835280806375	5,17414968024856
2,22029126992968	8,13446158006787
4,15198901335429	5,98650407960581
1,18667396722054	8,12900661773108
2,56545783002089	7,29286445739243
1,74367636197471	8,53084106366274
3,05162707333805	5,85249958679119
2,71423085422032	7,39984900221713
2,14780973951274	6,76367135346484
4,73216729655946	5,18626753036736
2,29528078660565	6,07496124265078
3,66373252074243	6,51685108422059
2,37360191197349	7,67544512489847
4,66361591568216	5,29060759546473
3,20311978743938	5,94176982013268
3,84320316787336	6,35359695824716
4,00470708370772	6,12208081588184
1,99314092803003	6,37804142557522
1,88953606946838	6,17945123514652
2,090025290405	7,93722405788422
3,75018837400552	6,12843382478552
1,41512850647201	6,45743188695521
1,36097373223299	6,54585571155354
1,73971370380913	6,94437524205729
2,08373824784341	6,39267127137486
2,06817027648758	6,31897558107499
4,85692349455183	5,15731548526833
2,47856599364659	7,83366492823881
2,28921176722206	7,12069200177316
1,41086336302322	8,42503237240826
5,46909846951952	4,35650698685563
7,21800492152316	1,36490391158971
7,64504576812058	1,26451094355244
5,66161458361666	3,69121743150663
6,96661593403949	1,72670681413767
6,09428476399532	2,28477694161161
5,15566414894448	4,62593460214189
5,33521791542154	4,10715868389728
5,79768508350103	3,74003716096621
5,40441302069806	2,72566512364909
7,48708045478767	1,24816547951957
5,45447136407791	2,71461293463866
5,33671440977507	4,23672038142567
5,64394704233848	2,55250670451219
5,79554771238527	3,24680229776327
5,84561255409387	3,11139767739475
7,23412114714349	1,19379312773887
6,79263993183351	1,95488643184644
5,29295581030077	4,45542587366266
7,2363175857384	2,064036858781
7,73683153151799	1,40064111362083
6,44361086820813	2,38964400900341
6,87768456640953	2,69035554686383
5,30126737401391	4,39349214019508
5,57853576760303	4,2257558063492
5,70656232785875	3,86524769310085
7,67159829917063	1,53191888353812
5,5059909187962	2,3983045999085
6,95783829584173	2,3843041522456
5,30539064532138	4,43400467454843
6,23515459531739	0,485748226027789
6,71228368065247	2,56321186420161
6,03522892524226	0,132795740395553
5,15294701670409	4,38330922568
6,49195406964328	1,9553670230361
6,59499792949684	2,02857285569697
5,60022499962298	4,21541133071296
6,07332668317016	2,04294801535673
6,61005154670883	2,96451841666831
5,06149111952621	4,67245744992448
5,13403210350299	4,73178575668157
5,48552361557159	2,65922663925716
5,63497119538826	3,57600061979378
5,32859986719685	4,20238820033857
6,70437701742158	0,557611199063843
6,71071159991721	0,774648746022197
5,83577971322309	0,295606708945178
6,20925152050409	0,7396724902315
6,10377934293309	2,82044362558045
6,609125453579	0,535778765148781
